subject;age;language;seks;solution_type;CRAT1;ACC_CRAT;CRAT_correct;subject_answer_CRAT;ACC_memory;memory_correct;subject_answer_memory;location;RT;confidence;load_condition;ACC_memory_all_correct
34339;18;Nederlands;female;1;programma;1;computer;computer;1;97;97;v;5980;100;1;1
34339;18;Nederlands;female;1;politie;0;auto;waen;1;15;15;a;10013;98;1;1
34339;18;Nederlands;female;1;windmolen;1;park;park;1;21;21;a;3906;100;1;1
34339;18;Nederlands;female;2;slaap;1;kamer;kamer;0;13;;a;13002;100;1;0
34339;18;Nederlands;female;1;vlok;1;sneeuw;sneeuw;1;96;96;v;5630;44;1;1
34339;18;Nederlands;female;2;palm;1;boom;boom;0;43;;a;12403;40;1;0
34339;18;Nederlands;female;1;spook;1;schip;boot;1;45;45;a;13635;0;1;1
34339;18;Nederlands;female;1;basket;1;bal;ba;1;51;51;a;8459;33;1;1
34339;18;Nederlands;female;1;hok;1;honden;honden;1;98;98;v;4358;21;1;1
34339;18;Nederlands;female;1;dorp;1;berg;berg;1;61;16;v;5469;12;1;1
34339;18;Nederlands;female;1;haar;1;lak;lak;0;32;;a;6549;100;1;0
34339;18;Nederlands;female;1;wax;0;Kaars;geur;1;87;78;v;13825;19;1;1
34339;18;Nederlands;female;1;galerij;1;kunst;kunst;1;58;58;v;6437;100;1;1
34339;18;Nederlands;female;1;schommel;1;stoel;stoel;1;31;13;a;6924;100;1;1
34339;18;Nederlands;female;1;bureau;0;job;kantoor;1;16;16;a;14904;8;1;1
34339;18;Nederlands;female;1;kaart;1;bank;bank;1;81;81;v;5525;100;1;1
34339;18;Nederlands;female;1;dating;1;site;site;1;36;36;a;4060;100;1;1
34339;18;Nederlands;female;1;worm;1;lint;lint;1;64;64;v;6789;100;1;1
34339;18;Nederlands;female;2;rust;1;pauze;pauze;1;27;27;a;13482;6;1;1
34339;18;Nederlands;female;1;kamp;1;vuur;vuur;1;18;18;a;16753;83;1;1
34339;18;Nederlands;female;1;tennis;1;bal;bal;1;42;42;a;16628;57;1;1
34339;18;Nederlands;female;1;wereld;1;oorlog;oorlog;1;41;41;a;10978;50;1;1
34339;18;Nederlands;female;1;bus;1;reis;reis;1;73;73;v;4918;50;1;1
34339;18;Nederlands;female;1;hoef;1;ijzer;ijzer;1;47;47;a;3769;76;1;1
34339;18;Nederlands;female;1;worm;1;regen;regen;1;94;94;v;7389;59;1;1
34339;18;Nederlands;female;1;hand;1;tas;tas;1;14;41;a;5894;94;1;1
34339;18;Nederlands;female;1;circus;1;tent;tent;1;19;19;a;5521;100;1;1
34339;18;Nederlands;female;1;kerst;0;kind;kaart;1;49;49;a;10607;90;1;1
32791;19;Nederlands + andere;female;1;motor;1;race;race;;;;a;3673;27;0;
32791;19;Nederlands + andere;female;2;dating;1;site;site;;;;a;11330;21;0;
32791;19;Nederlands + andere;female;1;sjeik;1;olie;olie;;;;v;20838;80;0;
32791;19;Nederlands + andere;female;2;rust;0;huis;mat;;;;a;24022;18;0;
32791;19;Nederlands + andere;female;2;kruis;1;boog;boog;;;;a;11719;80;0;
32791;19;Nederlands + andere;female;1;paal;0;telefoon;mast;;;;v;14690;25;0;
32791;19;Nederlands + andere;female;1;palm;1;boom;boo;;;;a;10791;90;0;
32791;19;Nederlands + andere;female;1;spook;1;schip;boot;;;;a;15172;66;0;
32791;19;Nederlands + andere;female;1;vakantie;1;kamp;kamp;;;;a;21095;33;0;
32791;19;Nederlands + andere;female;1;dood;1;ziek;ziek;;;;a;6658;72;0;
32791;19;Nederlands + andere;female;2;tijd;0;steen;zand;;;;v;16877;19;0;
32791;19;Nederlands + andere;female;1;hand;1;tas;tas;;;;a;8016;78;0;
32791;19;Nederlands + andere;female;1;ontsteking;1;oor;oor;;;;v;7326;64;0;
32791;19;Nederlands + andere;female;1;circus;1;tent;tent;;;;a;3687;63;0;
32791;19;Nederlands + andere;female;1;worm;1;lint;lint;;;;v;13023;81;0;
32791;19;Nederlands + andere;female;1;kamp;1;vuur;vuur;;;;a;6163;78;0;
32791;19;Nederlands + andere;female;1;slaap;1;kamer;kamer;;;;a;4813;85;0;
32791;19;Nederlands + andere;female;1;windmolen;1;park;park;;;;a;4005;84;0;
32791;19;Nederlands + andere;female;1;rozen;1;tuin;tuin;;;;a;2738;88;0;
32791;19;Nederlands + andere;female;2;knie;1;holte;hoek;;;;a;17300;19;0;
32791;19;Nederlands + andere;female;1;zoeker;1;voet;voet;;;;v;2279;88;0;
32791;19;Nederlands + andere;female;1;baan;1;loop;loop;;;;v;13645;29;0;
32791;19;Nederlands + andere;female;1;jacht;1;geweer;geweer;;;;a;11186;16;0;
32791;19;Nederlands + andere;female;1;regen;1;broek;broek;;;;a;5799;75;0;
32791;19;Nederlands + andere;female;1;hoed;1;vinger;vinger;;;;v;13740;83;0;
32791;19;Nederlands + andere;female;1;galerij;1;kunst;kunst;;;;v;22513;83;0;
32791;19;Nederlands + andere;female;1;wax;1;Kaars;kaars;;;;v;6288;85;0;
32791;19;Nederlands + andere;female;2;wereld;1;oorlog;oorlog;;;;a;12325;28;0;
32791;19;Nederlands + andere;female;2;weer;0;brand;nood;;;;v;10945;81;0;
32791;19;Nederlands + andere;female;2;vlok;1;sneeuw;sneeuw;;;;v;13681;80;0;
32791;19;Nederlands + andere;female;2;vogel;1;nest;nest;;;;a;2904;84;0;
32791;19;Nederlands + andere;female;1;spiegel;1;beeld;beeld;;;;a;5302;81;0;
32791;19;Nederlands + andere;female;1;muis;1;veld;veld;;;;v;5251;84;0;
32791;19;Nederlands + andere;female;1;brood;1;doos;doos;;;;a;6888;82;0;
32791;19;Nederlands + andere;female;1;schommel;1;stoel;stoel;;;;a;22872;21;0;
32791;19;Nederlands + andere;female;1;heer;0;land;legende;;;;v;21260;8;0;
32791;19;Nederlands + andere;female;1;rust;1;pauze;pauze;;;;a;14134;17;0;
32791;19;Nederlands + andere;female;1;hoef;1;ijzer;ijzer;;;;a;8263;26;0;
32791;19;Nederlands + andere;female;2;pauze;1;koffie;koffie;;;;v;6127;79;0;
32791;19;Nederlands + andere;female;2;echt;1;scheiding;scheiding;;;;a;19400;13;0;
32791;19;Nederlands + andere;female;1;wandeling;1;bos;bos;;;;v;3414;31;0;
32791;19;Nederlands + andere;female;2;neus;1;gat;gat;;;;a;10696;62;0;
32791;19;Nederlands + andere;female;2;haar;0;lak;rim;;;;a;8969;22;0;
32791;19;Nederlands + andere;female;2;bureau;1;job;kantoor;;;;a;10886;21;0;
32791;19;Nederlands + andere;female;1;programma;1;computer;computer;;;;v;5272;62;0;
32791;19;Nederlands + andere;female;1;rol;0;film;hoofd;;;;v;8388;55;0;
32791;19;Nederlands + andere;female;1;pijn;1;buik;buik;;;;v;10957;72;0;
32791;19;Nederlands + andere;female;2;wand;1;klok;klok;;;;a;19726;26;0;
32791;19;Nederlands + andere;female;1;meloen;1;honing;honing;;;;v;14067;84;0;
32791;19;Nederlands + andere;female;1;tennis;0;bal;beer;;;;a;20302;20;0;
32791;19;Nederlands + andere;female;2;hok;1;honden;honden;;;;v;5649;77;0;
32791;19;Nederlands + andere;female;2;kaart;0;bank;houder;;;;v;23444;20;0;
32791;19;Nederlands + andere;female;1;analyse;0;droom;kmer;;;;v;14582;38;0;
32791;19;Nederlands + andere;female;1;politie;1;auto;auto;;;;a;7247;57;0;
32791;19;Nederlands + andere;female;1;basket;1;bal;bal;;;;a;6402;66;0;
32791;19;Nederlands + andere;female;1;sport;1;zak;zak;;;;a;3366;83;0;
32827;18;Nederlands;male;2;schutter;0;boog;spier;;;;v;13172;89;0;
32827;18;Nederlands;male;2;circus;0;tent;dance;;;;a;22612;24;0;
32827;18;Nederlands;male;1;rust;0;pauze;nacht;;;;a;9810;68;0;
32827;18;Nederlands;male;1;rol;1;film;fim;;;;v;10106;89;0;
32827;18;Nederlands;male;2;knie;1;holte;hoek;;;;a;5800;88;0;
32827;18;Nederlands;male;1;wereld;1;oorlog;oorlog;;;;a;2900;100;0;
32827;18;Nederlands;male;2;analyse;0;droom;schoonheids;;;;v;21369;15;0;
32827;18;Nederlands;male;1;tennis;1;bal;bal;;;;a;8749;88;0;
32827;18;Nederlands;male;1;dating;1;site;site;;;;a;2576;89;0;
32827;18;Nederlands;male;2;pijn;0;buik;schoen;;;;v;10756;74;0;
32827;18;Nederlands;male;1;zoeker;1;voet;voet;;;;v;3342;86;0;
32827;18;Nederlands;male;1;neus;1;gat;gat;;;;a;4413;88;0;
32827;18;Nederlands;male;1;bier;1;tafel;tafel;;;;v;7716;83;0;
32827;18;Nederlands;male;2;créme;0;ijs;zonne;;;;v;19721;23;0;
32827;18;Nederlands;male;1;meloen;1;honing;honing;;;;v;4130;85;0;
32827;18;Nederlands;male;2;worm;0;lint;aard;;;;v;5891;89;0;
32827;18;Nederlands;male;1;bureau;1;job;job;;;;a;7001;81;0;
32827;18;Nederlands;male;1;kamp;1;vuur;vuur;;;;a;7596;87;0;
32827;18;Nederlands;male;2;paal;0;telefoon;stroom;;;;v;6487;85;0;
32827;18;Nederlands;male;2;vlok;0;sneeuw;hals;;;;v;22918;21;0;
32827;18;Nederlands;male;2;programma;0;computer;blad;;;;v;15045;65;0;
32827;18;Nederlands;male;1;kruis;0;boog;tocht;;;;a;4828;89;0;
32827;18;Nederlands;male;1;windmolen;1;park;park;;;;a;4313;88;0;
32827;18;Nederlands;male;1;basket;1;bal;bal;;;;a;2320;88;0;
32827;18;Nederlands;male;1;slaap;1;kamer;kamer;;;;a;3276;90;0;
32827;18;Nederlands;male;1;muis;1;veld;veld;;;;v;4428;88;0;
32827;18;Nederlands;male;2;ontsteking;1;oor;oor;;;;v;20654;87;0;
32827;18;Nederlands;male;2;stuk;1;theater;toneel;;;;v;7463;88;0;
32827;18;Nederlands;male;2;politie;0;auto;wagen;;;;a;24368;64;0;
32827;18;Nederlands;male;1;kaart;1;bank;bank;;;;v;3772;88;0;
32827;18;Nederlands;male;1;sport;1;zak;zak;;;;a;4632;88;0;
32827;18;Nederlands;male;1;weer;1;brand;brand;;;;v;5459;87;0;
32827;18;Nederlands;male;1;spiegel;1;beeld;beeld;;;;a;4062;100;0;
32827;18;Nederlands;male;1;olie;1;sla;sla;;;;v;7917;92;0;
32827;18;Nederlands;male;1;rozen;1;tuin;tuin;;;;a;4181;70;0;
32827;18;Nederlands;male;1;vlees;0;tand;huis;;;;v;6690;86;0;
32827;18;Nederlands;male;1;hoed;1;vinger;vinger;;;;v;4353;90;0;
32827;18;Nederlands;male;1;vogel;1;nest;nest;;;;a;2434;89;0;
32827;18;Nederlands;male;1;motor;0;race;hem;;;;a;11951;26;0;
32827;18;Nederlands;male;2;wand;1;klok;klok;;;;a;7846;88;0;
32827;18;Nederlands;male;1;tijd;1;steen;steen;;;;v;2485;84;0;
32827;18;Nederlands;male;2;spook;1;schip;boot;;;;a;4976;82;0;
32827;18;Nederlands;male;1;kerst;1;kind;kind;;;;a;5568;100;0;
32827;18;Nederlands;male;1;sjeik;1;olie;olie;;;;v;1957;100;0;
32827;18;Nederlands;male;1;hok;1;honden;honden;;;;v;3056;92;0;
32827;18;Nederlands;male;2;bus;0;reis;stads;;;;v;9475;50;0;
32827;18;Nederlands;male;1;wandeling;1;bos;bos;;;;v;3570;89;0;
32827;18;Nederlands;male;2;hoef;0;ijzer;paarden;;;;a;24437;0;0;
32827;18;Nederlands;male;1;maat;1;beker;beker;;;;a;6291;92;0;
32827;18;Nederlands;male;1;haar;1;lak;lak;;;;a;4308;69;0;
32827;18;Nederlands;male;2;rust;0;huis;zwem;;;;a;19133;64;0;
32827;18;Nederlands;male;1;palm;1;boom;bom;;;;a;2632;100;0;
32827;18;Nederlands;male;1;regen;1;broek;broek;;;;a;4157;100;0;
32827;18;Nederlands;male;1;worm;1;regen;regen;;;;v;5561;91;0;
32827;18;Nederlands;male;1;schommel;1;stoel;stoel;;;;a;2276;100;0;
32827;18;Nederlands;male;1;galerij;1;kunst;kunst;;;;v;2482;97;0;
32827;18;Nederlands;male;2;jacht;1;geweer;geweer;;;;a;6035;100;0;
32848;18;Nederlands;female;1;rozen;1;tuin;tuin;;;;a;3505;76;0;
32848;18;Nederlands;female;2;regen;1;broek;broek;;;;a;3862;93;0;
32848;18;Nederlands;female;1;kerst;1;kind;kind;;;;a;3745;100;0;
32848;18;Nederlands;female;1;hoef;1;ijzer;ijzer;;;;a;2096;79;0;
32848;18;Nederlands;female;1;spook;1;schip;boot;;;;a;14042;97;0;
32848;18;Nederlands;female;1;basket;1;bal;bal;;;;a;2220;100;0;
32848;18;Nederlands;female;1;hand;1;tas;tas;;;;a;2788;100;0;
32848;18;Nederlands;female;1;circus;1;tent;tent;;;;a;2606;100;0;
32848;18;Nederlands;female;1;kruis;1;boog;boog;;;;a;4083;100;0;
32848;18;Nederlands;female;2;windmolen;1;park;park;;;;a;4714;100;0;
32848;18;Nederlands;female;2;baan;1;loop;loop;;;;v;5881;100;0;
32848;18;Nederlands;female;2;schutter;1;boog;boog;;;;v;6118;78;0;
32848;18;Nederlands;female;1;worm;1;regen;regen;;;;v;3187;93;0;
32848;18;Nederlands;female;2;meloen;1;honing;honging;;;;v;12692;96;0;
32848;18;Nederlands;female;1;wax;1;Kaars;kaars;;;;v;2934;100;0;
32848;18;Nederlands;female;2;vogel;1;nest;nest;;;;a;3216;50;0;
32848;18;Nederlands;female;1;bier;1;tafel;tafel;;;;v;21996;81;0;
32848;18;Nederlands;female;2;paal;0;telefoon;tefeloon;;;;v;23767;76;0;
32848;18;Nederlands;female;2;galerij;1;kunst;kunst;;;;v;3300;100;0;
32848;18;Nederlands;female;2;dating;1;site;site;;;;a;4637;50;0;
32848;18;Nederlands;female;2;brood;1;doos;doos;;;;a;17390;58;0;
32848;18;Nederlands;female;2;wereld;1;oorlog;oorlog;;;;a;4167;88;0;
32848;18;Nederlands;female;2;kamp;1;vuur;vuur;;;;a;4952;100;0;
32848;18;Nederlands;female;2;wandeling;1;bos;bos;;;;v;5771;75;0;
32848;18;Nederlands;female;1;hoed;1;vinger;vinger;;;;v;4082;100;0;
32848;18;Nederlands;female;2;rust;1;huis;huis;;;;a;9508;67;0;
32848;18;Nederlands;female;2;sport;1;zak;zak;;;;a;4418;86;0;
32848;18;Nederlands;female;2;motor;0;race;kar;;;;a;6988;24;0;
32848;18;Nederlands;female;2;vlok;1;sneeuw;sneeuw;;;;v;3055;100;0;
32848;18;Nederlands;female;2;rust;1;pauze;huis;;;;a;4951;50;0;
32848;18;Nederlands;female;2;rol;1;film;fil;;;;v;5758;92;0;
32848;18;Nederlands;female;2;haar;1;lak;lak;;;;a;8900;86;0;
32848;18;Nederlands;female;2;slaap;1;kamer;kamer;;;;a;3372;100;0;
32848;18;Nederlands;female;2;kaart;0;bank;nummer;;;;v;8917;68;0;
32848;18;Nederlands;female;2;palm;1;boom;boom;;;;a;4920;100;0;
32848;18;Nederlands;female;2;bus;1;reis;reis;;;;v;6101;50;0;
32848;18;Nederlands;female;2;muis;1;veld;veld;;;;v;9378;98;0;
32848;18;Nederlands;female;1;spiegel;1;beeld;beeld;;;;a;4798;100;0;
32848;18;Nederlands;female;1;ontsteking;1;oor;oor;;;;v;4860;100;0;
32848;18;Nederlands;female;2;zoeker;1;voet;voet;;;;v;7854;26;0;
32848;18;Nederlands;female;2;schommel;1;stoel;stoel;;;;a;9638;12;0;
32848;18;Nederlands;female;2;pijn;1;buik;buik;;;;v;11853;100;0;
32848;18;Nederlands;female;2;dood;1;ziek;ziek;;;;a;4076;99;0;
32896;18;Nederlands;female;2;haar;0;lak;band;;;;a;13917;5;0;
32896;18;Nederlands;female;2;heer;0;land;huis;;;;v;22378;2;0;
32896;18;Nederlands;female;2;baan;0;loop;binnen;;;;v;5946;50;0;
32896;18;Nederlands;female;2;echt;1;scheiding;scheiding;;;;a;8152;80;0;
32896;18;Nederlands;female;2;bier;1;tafel;tafel;;;;v;15444;82;0;
32896;18;Nederlands;female;2;wandeling;1;bos;bos;;;;v;11733;91;0;
32896;18;Nederlands;female;2;schommel;1;stoel;stoel;;;;a;5176;78;0;
32896;18;Nederlands;female;2;palm;1;boom;boom;;;;a;8793;64;0;
32896;18;Nederlands;female;2;kamp;1;vuur;vuur;;;;a;5704;81;0;
32896;18;Nederlands;female;2;vlees;0;tand;kinder;;;;v;21805;0;0;
32896;18;Nederlands;female;2;bord;1;ganzen;ganzen;;;;v;10692;75;0;
32896;18;Nederlands;female;2;rol;1;film;film;;;;v;3789;78;0;
32896;18;Nederlands;female;1;zoeker;1;voet;voet;;;;v;2327;87;0;
32896;18;Nederlands;female;2;spook;1;schip;boot;;;;a;8994;50;0;
32896;18;Nederlands;female;2;rust;0;huis;oort;;;;a;11493;76;0;
32896;18;Nederlands;female;2;kerst;1;kind;kind;;;;a;22761;50;0;
32896;18;Nederlands;female;2;weer;1;brand;brand;;;;v;15219;21;0;
32896;18;Nederlands;female;2;vlok;1;sneeuw;sneeuw;;;;v;3791;99;0;
32896;18;Nederlands;female;2;jacht;0;geweer;schip;;;;a;6894;32;0;
32896;18;Nederlands;female;2;dorp;0;berg;boeren;;;;v;4397;50;0;
32896;18;Nederlands;female;1;analyse;1;droom;droom;;;;v;7200;76;0;
32896;18;Nederlands;female;2;galerij;1;kunst;kunst;;;;v;15241;99;0;
32896;18;Nederlands;female;1;hok;1;honden;honden;;;;v;2569;100;0;
32896;18;Nederlands;female;2;wereld;1;oorlog;oorlog;;;;a;2814;100;0;
32896;18;Nederlands;female;2;hoed;1;vinger;vinger;;;;v;3725;100;0;
32896;18;Nederlands;female;2;wax;1;Kaars;kaars;;;;v;5233;62;0;
32896;18;Nederlands;female;2;motor;1;race;race;;;;a;6297;89;0;
32896;18;Nederlands;female;1;spiegel;1;beeld;beeld;;;;a;3407;78;0;
32896;18;Nederlands;female;1;schutter;1;boog;boog;;;;v;2902;80;0;
32896;18;Nederlands;female;2;rozen;1;tuin;tuin;;;;a;9057;100;0;
32896;18;Nederlands;female;2;knie;1;holte;hole;;;;a;6752;0;0;
32896;18;Nederlands;female;2;paal;0;telefoon;dans;;;;v;5085;54;0;
32896;18;Nederlands;female;1;slaap;1;kamer;kamer;;;;a;12748;73;0;
32896;18;Nederlands;female;2;bureau;0;job;kantoor;;;;a;3750;44;0;
32896;18;Nederlands;female;2;hand;1;tas;tas;;;;a;2109;100;0;
32896;18;Nederlands;female;1;worm;1;lint;lint;;;;v;3224;100;0;
32896;18;Nederlands;female;2;windmolen;1;park;park;;;;a;6996;100;0;
32896;18;Nederlands;female;1;sport;1;zak;zak;;;;a;20568;100;0;
32896;18;Nederlands;female;2;kruis;1;boog;boog;;;;a;10615;50;0;
32896;18;Nederlands;female;2;rust;0;pauze;plek;;;;a;13296;0;0;
32896;18;Nederlands;female;2;muis;1;veld;veld;;;;v;3037;100;0;
32896;18;Nederlands;female;2;regen;1;broek;broek;;;;a;8343;100;0;
32896;18;Nederlands;female;1;maat;1;beker;beker;;;;a;8207;100;0;
32896;18;Nederlands;female;2;sjeik;1;olie;olie;;;;v;4415;100;0;
32896;18;Nederlands;female;2;schaduw;1;oog;oog;;;;v;6750;100;0;
32896;18;Nederlands;female;2;bus;1;reis;reis;;;;v;2277;100;0;
32896;18;Nederlands;female;2;basket;1;bal;bal;;;;a;15670;100;0;
32899;19;Nederlands;female;2;brood;0;doos;kamer;;;;a;14713;5;0;
32899;19;Nederlands;female;1;palm;1;boom;boom;;;;a;10681;68;0;
32899;19;Nederlands;female;2;tennis;1;bal;bal;;;;a;3251;58;0;
32899;19;Nederlands;female;2;meloen;0;honing;en;;;;v;15327;0;0;
32899;19;Nederlands;female;2;regen;1;broek;broek;;;;a;16317;0;0;
32899;19;Nederlands;female;2;wand;1;klok;klok;;;;a;11440;0;0;
32899;19;Nederlands;female;2;schommel;1;stoel;stoel;;;;a;2878;7;0;
32899;19;Nederlands;female;1;pauze;1;koffie;koffie;;;;v;5451;74;0;
32899;19;Nederlands;female;1;stuk;1;theater;toneel;;;;v;5344;61;0;
32899;19;Nederlands;female;2;rol;1;film;film;;;;v;3502;57;0;
32899;19;Nederlands;female;1;zoeker;1;voet;voet;;;;v;7088;54;0;
32899;19;Nederlands;female;1;spiegel;1;beeld;beeld;;;;a;3857;66;0;
32899;19;Nederlands;female;1;worm;1;lint;lint;;;;v;3442;71;0;
32899;19;Nederlands;female;1;basket;1;bal;bal;;;;a;3331;58;0;
32899;19;Nederlands;female;2;echt;0;scheiding;partij;;;;a;19386;0;0;
32899;19;Nederlands;female;1;windmolen;1;park;park;;;;a;4087;65;0;
32899;19;Nederlands;female;1;kerst;1;kind;kind;;;;a;5084;59;0;
32899;19;Nederlands;female;1;neus;1;gat;gat;;;;a;2745;28;0;
32899;19;Nederlands;female;1;motor;1;race;race;;;;a;11275;56;0;
32899;19;Nederlands;female;1;circus;1;tent;tent;;;;a;5525;67;0;
32899;19;Nederlands;female;2;vogel;1;nest;nest;;;;a;6541;42;0;
32899;19;Nederlands;female;1;hoef;1;ijzer;ijzer;;;;a;2635;64;0;
32899;19;Nederlands;female;1;kamp;1;vuur;vuur;;;;a;2556;71;0;
32899;19;Nederlands;female;2;sport;1;zak;zak;;;;a;7532;65;0;
32899;19;Nederlands;female;1;knie;1;holte;hoek;;;;a;4608;26;0;
32899;19;Nederlands;female;2;kruis;0;boog;tocht;;;;a;20843;0;0;
32899;19;Nederlands;female;1;spook;1;schip;boot;;;;a;5822;31;0;
32899;19;Nederlands;female;2;politie;0;auto;boot;;;;a;13536;6;0;
32899;19;Nederlands;female;2;galerij;0;kunst;perk;;;;v;4338;0;0;
32899;19;Nederlands;female;2;hok;1;honden;honden;;;;v;6046;19;0;
32899;19;Nederlands;female;2;worm;1;regen;regen;;;;v;3156;71;0;
32899;19;Nederlands;female;1;wandeling;1;bos;bos;;;;v;3372;38;0;
32899;19;Nederlands;female;2;bureau;0;job;reis;;;;a;18116;0;0;
32899;19;Nederlands;female;1;kaart;1;bank;bank;;;;v;5907;86;0;
32899;19;Nederlands;female;1;bier;0;tafel;bal;;;;v;10803;0;0;
32899;19;Nederlands;female;1;dood;1;ziek;ziek;;;;a;3925;69;0;
32899;19;Nederlands;female;2;rust;0;huis;kamer;;;;a;9500;0;0;
32899;19;Nederlands;female;2;dating;1;site;site;;;;a;5068;21;0;
32899;19;Nederlands;female;2;vlok;1;sneeuw;sneeuw;;;;v;3660;28;0;
32899;19;Nederlands;female;1;olie;1;sla;sla;;;;v;4919;55;0;
32899;19;Nederlands;female;1;slaap;1;kamer;kamer;;;;a;5531;64;0;
32899;19;Nederlands;female;2;rozen;1;tuin;tuin;;;;a;3413;79;0;
32920;19;Nederlands;male;1;pijn;1;buik;buik;;;;v;11321;88;0;
32920;19;Nederlands;male;1;spiegel;1;beeld;beeld;;;;a;7442;98;0;
32920;19;Nederlands;male;1;sjeik;1;olie;olie;;;;v;6750;65;0;
32920;19;Nederlands;male;1;ontsteking;1;oor;oor;;;;v;7290;100;0;
32920;19;Nederlands;male;1;hand;1;tas;tas;;;;a;3830;91;0;
32920;19;Nederlands;male;2;schutter;1;boog;boog;;;;v;20276;19;0;
32920;19;Nederlands;male;2;vakantie;1;kamp;kamp;;;;a;10033;49;0;
32920;19;Nederlands;male;1;bureau;1;job;job;;;;a;7891;82;0;
32920;19;Nederlands;male;1;kamp;1;vuur;vuur;;;;a;4940;88;0;
32920;19;Nederlands;male;1;politie;1;auto;auto;;;;a;3487;100;0;
32920;19;Nederlands;male;2;heer;1;land;land;;;;v;16219;61;0;
32920;19;Nederlands;male;1;wandeling;1;bos;bos;;;;v;9606;85;0;
32920;19;Nederlands;male;1;circus;1;tent;tent;;;;a;21274;57;0;
32920;19;Nederlands;male;1;zoeker;1;voet;voet;;;;v;4222;94;0;
32920;19;Nederlands;male;1;kruis;0;boog;tocht;;;;a;5736;66;0;
32920;19;Nederlands;male;2;schommel;1;stoel;stoel;;;;a;20800;40;0;
32920;19;Nederlands;male;2;stuk;1;theater;toneel;;;;v;8899;80;0;
32920;19;Nederlands;male;1;tijd;1;steen;steen;;;;v;17777;22;0;
32920;19;Nederlands;male;1;neus;1;gat;gat;;;;a;7066;79;0;
32920;19;Nederlands;male;1;jacht;1;geweer;geweer;;;;a;5658;85;0;
32920;19;Nederlands;male;1;vlok;1;sneeuw;sneeuw;;;;v;13428;91;0;
32920;19;Nederlands;male;1;rust;1;huis;huis;;;;a;7224;100;0;
32920;19;Nederlands;male;2;dating;1;site;site;;;;a;9730;27;0;
32920;19;Nederlands;male;2;olie;1;sla;sla;;;;v;23282;30;0;
32920;19;Nederlands;male;1;spook;1;schip;schip;;;;a;16283;45;0;
32920;19;Nederlands;male;1;windmolen;1;park;park;;;;a;3964;93;0;
32920;19;Nederlands;male;2;hoef;1;ijzer;ijzer;;;;a;10746;74;0;
32920;19;Nederlands;male;1;galerij;1;kunst;kumst;;;;v;7192;100;0;
32920;19;Nederlands;male;2;paal;1;telefoon;telefoon;;;;v;9187;57;0;
32920;19;Nederlands;male;1;pauze;1;koffie;koffie;;;;v;6769;100;0;
32920;19;Nederlands;male;1;haar;1;lak;lak;;;;a;10005;70;0;
32920;19;Nederlands;male;1;schaduw;1;oog;oog;;;;v;6408;93;0;
32920;19;Nederlands;male;1;rol;1;film;fim;;;;v;9724;65;0;
32920;19;Nederlands;male;1;echt;1;scheiding;scheiding;;;;a;4914;82;0;
32920;19;Nederlands;male;1;regen;1;broek;broek;;;;a;11457;89;0;
32920;19;Nederlands;male;1;weer;1;brand;brand;;;;v;5681;100;0;
32920;19;Nederlands;male;1;palm;1;boom;bom;;;;a;4724;91;0;
32920;19;Nederlands;male;1;basket;1;bal;bal;;;;a;11580;81;0;
32920;19;Nederlands;male;1;hok;1;honden;honden;;;;v;8105;99;0;
32920;19;Nederlands;male;1;dood;1;ziek;ziek;;;;a;11023;100;0;
32920;19;Nederlands;male;1;worm;1;lint;lint;;;;v;3692;100;0;
32920;19;Nederlands;male;1;wereld;1;oorlog;oorlog;;;;a;12759;64;0;
32920;19;Nederlands;male;1;worm;1;regen;regen;;;;v;9377;100;0;
32965;18;Nederlands;female;2;kamp;1;vuur;vuur;;;;a;6919;36;0;
32965;18;Nederlands;female;2;zoeker;0;voet;schoen;;;;v;13126;2;0;
32965;18;Nederlands;female;1;brood;1;doos;doos;;;;a;5485;66;0;
32965;18;Nederlands;female;1;pauze;1;koffie;koffie;;;;v;7128;100;0;
32965;18;Nederlands;female;1;baan;1;loop;loop;;;;v;5420;100;0;
32965;18;Nederlands;female;1;bier;1;tafel;tafel;;;;v;5547;100;0;
32965;18;Nederlands;female;2;programma;1;computer;cmputer;;;;v;8776;53;0;
32965;18;Nederlands;female;1;kerst;1;kind;kind;;;;a;2637;100;0;
32965;18;Nederlands;female;2;paal;1;telefoon;telefoon;;;;v;19652;35;0;
32965;18;Nederlands;female;2;jacht;1;geweer;geweer;;;;a;5977;43;0;
32965;18;Nederlands;female;1;galerij;1;kunst;kunst;;;;v;3408;100;0;
32965;18;Nederlands;female;2;créme;1;ijs;ijs;;;;v;8202;47;0;
32965;18;Nederlands;female;1;windmolen;1;park;park;;;;a;3201;62;0;
32965;18;Nederlands;female;1;palm;1;boom;bom;;;;a;5974;55;0;
32965;18;Nederlands;female;1;hoef;1;ijzer;ijzer;;;;a;4240;72;0;
32965;18;Nederlands;female;1;dating;1;site;site;;;;a;6146;93;0;
32965;18;Nederlands;female;2;pijn;1;buik;buik;;;;v;16218;50;0;
32965;18;Nederlands;female;2;spook;1;schip;schip;;;;a;12913;50;0;
32965;18;Nederlands;female;1;bus;1;reis;reis;;;;v;18242;100;0;
32965;18;Nederlands;female;1;worm;1;regen;regen;;;;v;3131;100;0;
32965;18;Nederlands;female;2;vlok;1;sneeuw;sneeuw;;;;v;6097;67;0;
